SALES,ORDERDATE,STATUS,YEAR_ID,PRODUCTLINE,CUSTOMERNAME,COUNTRY,TERRITORY,DEALSIZE
7492.4,22/07/2011,Shipped,2011,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Large
9534.5,23/07/2011,Shipped,2011,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Large
5579.02,06/06/2011,Shipped,2011,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Medium
5950.34,26/07/2011,Shipped,2011,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
3726,27/01/2011,Shipped,2011,Vintage Cars,Mini Caravy,France,EMEA,Medium
4455,28/01/2011,Shipped,2011,Vintage Cars,Amica Models & Co.,Italy,EMEA,Medium
8272.34,07/02/2011,Shipped,2011,Vintage Cars,Herkku Gifts,Norway,EMEA,Large
3577.6,16/02/2011,Shipped,2011,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Medium
3881.25,29/07/2011,Shipped,2011,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
5797.44,01/08/2011,Shipped,2011,Vintage Cars,Online Diecast Creations Co.,USA,NA,Medium
1264.08,29/07/2011,Shipped,2011,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
4815.3,16/01/2011,Shipped,2011,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Medium
4462.2,15/03/2011,Shipped,2011,Vintage Cars,Lyon Souveniers,France,EMEA,Medium
3033.28,06/04/2011,Resolved,2011,Vintage Cars,Toys4GrownUps.com,USA,NA,Medium
990.78,31/03/2011,Shipped,2011,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
2030.86,21/04/2011,Shipped,2011,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
5433.75,29/04/2011,In Process,2011,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
3157.44,28/02/2011,Shipped,2011,Classic Cars,Motor Mint Distributors Inc.,USA,NA,Medium
5161.2,08/05/2011,Shipped,2011,Classic Cars,Atelier graphique,France,EMEA,Medium
4346.76,02/03/2011,Shipped,2011,Classic Cars,Reims Collectables,France,EMEA,Medium
3528.36,20/02/2011,Shipped,2011,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
3187.8,22/03/2011,Shipped,2011,Classic Cars,Heintze Collectables,Denmark,EMEA,Medium
6023.16,28/03/2011,Shipped,2011,Classic Cars,Gift Depot Inc.,USA,NA,Medium
3884.76,05/01/2011,Shipped,2011,Classic Cars,Herkku Gifts,Norway,EMEA,Medium
4965.84,06/08/2011,Shipped,2011,Classic Cars,Online Diecast Creations Co.,USA,NA,Medium
4169.88,09/08/2011,Shipped,2011,Classic Cars,Muscle Machine Inc,USA,NA,Medium
4910.4,23/03/2011,Shipped,2011,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
3231.36,06/01/2011,Shipped,2011,Classic Cars,Collectable Mini Designs Co.,USA,NA,Medium
6853.44,12/04/2011,Shipped,2011,Classic Cars,Mini Caravy,France,EMEA,Medium
5177.04,09/02/2011,Cancelled,2011,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
2824.8,10/02/2011,Shipped,2011,Classic Cars,L'ordine Souveniers,Italy,EMEA,Small
4324.32,08/02/2011,Shipped,2011,Classic Cars,Signal Gift Stores,USA,NA,Medium
5052.96,10/02/2011,Shipped,2011,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
3223.44,28/07/2011,Shipped,2011,Classic Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Medium
5278.68,29/07/2011,Shipped,2011,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
2851.2,30/07/2011,Shipped,2011,Classic Cars,FunGiftIdeas.com,USA,NA,Small
1687.4,19/08/2011,Shipped,2011,Classic Cars,Motor Mint Distributors Inc.,USA,NA,Small
1308,16/08/2011,Shipped,2011,Classic Cars,Reims Collectables,France,EMEA,Small
6144.6,03/05/2011,Shipped,2011,Classic Cars,Royale Belge,Belgium,EMEA,Medium
5127.2,21/05/2011,Shipped,2011,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
6386.16,17/08/2011,On Hold,2011,Classic Cars,The Sharp Gifts Warehouse,USA,NA,Medium
7695.6,26/08/2011,Shipped,2011,Classic Cars,Salzburg Collectables,Austria,EMEA,Large
2242.89,25/08/2011,Shipped,2011,Vintage Cars,Baane Mini Imports,Norway,EMEA,Small
2539.89,28/08/2011,Shipped,2011,Vintage Cars,"Volvo Model Replicas, Co",Sweden,EMEA,Small
2795.27,15/06/2011,Shipped,2011,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
5545.76,02/09/2011,Shipped,2011,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Medium
4285.46,12/09/2011,Shipped,2011,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
3329.09,10/09/2011,Shipped,2011,Vintage Cars,Classic Legends Inc.,USA,NA,Medium
5592.22,07/09/2011,Shipped,2011,Vintage Cars,"Australian Gift Network, Co",Australia,APAC,Medium
3298.55,15/09/2011,Shipped,2011,Vintage Cars,"Classic Gift Ideas, Inc",USA,NA,Medium
2609.88,14/09/2011,Shipped,2011,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
3336.29,16/09/2011,Shipped,2011,Vintage Cars,Canadian Gift Exchange Network,Canada,NA,Medium
5510.05,07/09/2011,Shipped,2011,Vintage Cars,West Coast Collectables Co.,USA,NA,Medium
2504.4,13/09/2011,Shipped,2011,Vintage Cars,Cambridge Collectables Co.,USA,NA,Small
3525.6,04/10/2011,Shipped,2011,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
4407,08/01/2011,Shipped,2011,Vintage Cars,The Sharp Gifts Warehouse,USA,NA,Medium
2983.44,04/11/2011,Shipped,2011,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Small
5126.24,05/10/2011,Shipped,2011,Vintage Cars,Amica Models & Co.,Italy,EMEA,Medium
5713.79,21/10/2011,Shipped,2011,Vintage Cars,Scandinavian Gift Ideas,Sweden,EMEA,Medium
4613.8,02/04/2011,Shipped,2011,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Medium
3711.1,10/11/2011,Shipped,2011,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
3524.73,09/11/2011,Shipped,2011,Vintage Cars,Online Diecast Creations Co.,USA,NA,Medium
2795.27,01/11/2011,Shipped,2011,Vintage Cars,Mini Wheels Co.,USA,NA,Small
4814.4,29/10/2011,Shipped,2011,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Medium
3572.33,29/10/2011,Shipped,2011,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
4581.36,25/10/2011,Shipped,2011,Vintage Cars,Collectables For Less Inc.,USA,NA,Medium
4319.76,22/10/2011,Shipped,2011,Vintage Cars,Corporate Gift Ideas Co.,USA,NA,Medium
1448,29/10/2011,Shipped,2011,Vintage Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
881.4,13/10/2011,In Process,2011,Vintage Cars,Petit Auto,Belgium,EMEA,Small
2011.1,22/09/2011,Shipped,2011,Vintage Cars,Baane Mini Imports,Norway,EMEA,Small
1801.24,05/01/2011,Shipped,2011,Vintage Cars,Mini Wheels Co.,USA,NA,Small
3390.2,09/12/2011,Shipped,2011,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
1424,13/12/2011,Shipped,2011,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Small
1499.1,18/12/2011,Shipped,2011,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
3358.08,25/12/2011,Shipped,2011,Vintage Cars,Classic Legends Inc.,USA,NA,Medium
1504.16,29/12/2011,Shipped,2011,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
2655.12,25/12/2011,Shipped,2011,Vintage Cars,"Classic Gift Ideas, Inc",USA,NA,Small
1244.16,23/12/2011,Shipped,2011,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
1888.88,15/10/2011,Shipped,2011,Vintage Cars,Canadian Gift Exchange Network,Canada,NA,Small
1820.01,16/12/2011,Shipped,2011,Vintage Cars,West Coast Collectables Co.,USA,NA,Small
2866.95,17/12/2011,Shipped,2011,Vintage Cars,Cambridge Collectables Co.,USA,NA,Small
1394.16,17/12/2011,Shipped,2011,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
2632.28,17/12/2011,Shipped,2011,Vintage Cars,The Sharp Gifts Warehouse,USA,NA,Small
2018.56,18/08/2011,Shipped,2011,Vintage Cars,Salzburg Collectables,Austria,EMEA,Small
2954.53,24/08/2011,Shipped,2011,Vintage Cars,Amica Models & Co.,Italy,EMEA,Small
1871.83,23/12/2011,Shipped,2011,Vintage Cars,Scandinavian Gift Ideas,Sweden,EMEA,Small
1559.04,11/07/2011,Shipped,2011,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Small
1880.2,26/11/2011,Shipped,2011,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
1224.67,26/11/2011,Shipped,2011,Vintage Cars,Online Diecast Creations Co.,USA,NA,Small
2979.08,06/10/2011,Shipped,2011,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
2208.64,12/04/2011,Shipped,2011,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Small
3458.42,10/04/2011,Shipped,2011,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
1237.88,14/04/2011,Shipped,2011,Vintage Cars,Collectables For Less Inc.,USA,NA,Small
2723.2,29/06/2011,Shipped,2011,Vintage Cars,Corporate Gift Ideas Co.,USA,NA,Small
2218.52,21/08/2011,Shipped,2011,Vintage Cars,Mini Auto Werke,Austria,EMEA,Small
1665.32,28/09/2011,In Process,2011,Vintage Cars,Petit Auto,Belgium,EMEA,Small
3421.04,22/09/2011,Shipped,2011,Ships,Rovelli Gifts,Italy,EMEA,Medium
1878.66,25/12/2011,Shipped,2011,Ships,Salzburg Collectables,Austria,EMEA,Small
3853.6,08/11/2011,Shipped,2011,Ships,Auto-Moto Classics Inc.,USA,NA,Medium
3442.64,15/12/2011,Shipped,2011,Ships,Mini Creations Ltd.,USA,NA,Medium
3482.16,16/03/2011,Shipped,2011,Ships,"Toys of Finland, Co.",Finland,EMEA,Medium
3363.52,12/06/2011,Cancelled,2011,Ships,Scandinavian Gift Ideas,Sweden,EMEA,Medium
3350.52,04/06/2011,Shipped,2011,Ships,Alpha Cognac,France,EMEA,Medium
2862.72,01/08/2011,Shipped,2011,Ships,"Double Decker Gift Stores, Ltd",UK,EMEA,Small
4036.04,10/03/2011,Shipped,2011,Ships,Enaco Distributors,Spain,EMEA,Medium
2817.92,30/05/2011,Shipped,2011,Ships,"Men 'R' US Retailers, Ltd.",USA,NA,Small
4636.38,27/07/2011,Shipped,2011,Ships,Collectable Mini Designs Co.,USA,NA,Medium
1553.58,12/08/2011,Cancelled,2011,Ships,Land of Toys Inc.,USA,NA,Small
2697.6,15/08/2011,Cancelled,2011,Ships,Euro Shopping Channel,Spain,EMEA,Small
3334.04,01/01/2011,Shipped,2011,Ships,Petit Auto,Belgium,EMEA,Medium
2059.26,11/01/2011,Shipped,2011,Ships,"Royal Canadian Collectables, Ltd.",Canada,NA,Small
2023.14,31/01/2011,Shipped,2011,Ships,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
2586.64,02/02/2011,Shipped,2011,Ships,"Classic Gift Ideas, Inc",USA,NA,Small
1987.02,09/01/2011,Shipped,2011,Ships,giftsbymail.co.uk,UK,EMEA,Small
1146.5,02/02/2011,Resolved,2011,Ships,Danish Wholesale Imports,Denmark,EMEA,Small
2312.24,23/01/2011,Shipped,2011,Ships,Royale Belge,Belgium,EMEA,Small
2793.71,27/01/2011,Shipped,2011,Ships,Euro Shopping Channel,Spain,EMEA,Small
1908.28,24/02/2011,Shipped,2011,Ships,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
3441.37,01/03/2011,Resolved,2011,Ships,Euro Shopping Channel,Spain,EMEA,Medium
2023.28,27/02/2011,Shipped,2011,Ships,Reims Collectables,France,EMEA,Small
2245.2,08/03/2011,Shipped,2011,Ships,The Sharp Gifts Warehouse,USA,NA,Small
3255.12,26/03/2011,On Hold,2011,Ships,Gifts4AllAges.com,USA,NA,Medium
2539.5,29/03/2011,Shipped,2011,Vintage Cars,Baane Mini Imports,Norway,EMEA,Small
4818.15,08/04/2011,Shipped,2011,Vintage Cars,Mini Wheels Co.,USA,NA,Medium
2921.7,14/04/2011,Shipped,2011,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
1801.2,03/04/2011,Shipped,2011,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Small
2804.36,17/04/2011,Shipped,2011,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
4900.8,01/01/2011,Shipped,2011,Vintage Cars,Classic Legends Inc.,USA,NA,Medium
2759.31,03/02/2011,Shipped,2011,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
2488.2,01/01/2011,Shipped,2011,Vintage Cars,"Classic Gift Ideas, Inc",USA,NA,Small
2769.89,14/02/2011,Shipped,2011,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
3581.4,09/04/2011,Shipped,2011,Vintage Cars,Canadian Gift Exchange Network,Canada,NA,Medium
5285.14,01/03/2011,Shipped,2011,Vintage Cars,West Coast Collectables Co.,USA,NA,Medium
3181.53,14/02/2011,Shipped,2011,Vintage Cars,Cambridge Collectables Co.,USA,NA,Medium
3340.51,19/04/2011,Shipped,2011,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
3138.34,22/04/2011,Shipped,2011,Vintage Cars,The Sharp Gifts Warehouse,USA,NA,Medium
4775.08,10/05/2011,Shipped,2011,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Medium
3006.43,01/01/2011,Shipped,2011,Vintage Cars,Amica Models & Co.,Italy,EMEA,Medium
2866.26,01/01/2011,Shipped,2011,Vintage Cars,Scandinavian Gift Ideas,Sweden,EMEA,Small
2232.62,31/01/2011,Shipped,2011,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Small
4457.02,03/02/2011,Shipped,2011,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
2257.92,23/03/2011,Shipped,2011,Vintage Cars,Online Diecast Creations Co.,USA,NA,Small
1592,21/04/2011,Shipped,2011,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
4948.2,19/05/2011,Shipped,2011,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Medium
5160.76,20/05/2011,Shipped,2011,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
1978.62,04/02/2011,Shipped,2011,Vintage Cars,Collectables For Less Inc.,USA,NA,Small
4288.2,01/06/2011,Shipped,2011,Vintage Cars,Corporate Gift Ideas Co.,USA,NA,Medium
2520.68,03/06/2011,Shipped,2011,Vintage Cars,Mini Auto Werke,Austria,EMEA,Small
1781.22,25/05/2011,In Process,2011,Vintage Cars,Petit Auto,Belgium,EMEA,Small
3065.04,08/05/2011,Shipped,2011,Vintage Cars,Danish Wholesale Imports,Denmark,EMEA,Medium
3551.34,22/04/2011,Shipped,2011,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
5544.02,01/06/2011,Shipped,2011,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
6034.33,17/03/2011,Shipped,2011,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
3641.57,07/01/2011,Shipped,2011,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
6930.74,29/05/2011,Shipped,2011,Vintage Cars,FunGiftIdeas.com,USA,NA,Medium
3675.63,08/06/2011,Shipped,2011,Vintage Cars,CAF Imports,Spain,EMEA,Medium
3442.04,21/06/2011,Shipped,2011,Vintage Cars,Mini Creations Ltd.,USA,NA,Medium
6893.81,28/06/2011,Shipped,2011,Vintage Cars,Super Scale Inc.,USA,NA,Medium
2622.48,01/01/2011,Shipped,2011,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Small
4417.38,01/01/2011,Shipped,2011,Vintage Cars,Petit Auto,Belgium,EMEA,Medium
3606.02,29/01/2011,Shipped,2011,Vintage Cars,giftsbymail.co.uk,UK,EMEA,Medium
3802.56,10/03/2011,Cancelled,2011,Vintage Cars,Land of Toys Inc.,USA,NA,Medium
5026.4,18/01/2011,Shipped,2011,Vintage Cars,Petit Auto,Belgium,EMEA,Medium
6695.53,17/03/2011,Shipped,2011,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
2819.28,01/01/2011,Shipped,2011,Vintage Cars,Amica Models & Co.,Italy,EMEA,Small
3759.04,14/06/2011,Shipped,2011,Vintage Cars,"AV Stores, Co.",UK,EMEA,Medium
2731.8,01/06/2011,Shipped,2011,Vintage Cars,Heintze Collectables,Denmark,EMEA,Small
1658.88,16/06/2011,Shipped,2011,Vintage Cars,Baane Mini Imports,Norway,EMEA,Small
5778.24,25/04/2011,Shipped,2011,Vintage Cars,"La Corne D'abondance, Co.",France,EMEA,Medium
5191.12,01/01/2011,Shipped,2011,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
3862.88,09/04/2011,Shipped,2011,Vintage Cars,"Tokyo Collectables, Ltd",Japan,Japan,Medium
1476.48,15/05/2011,Shipped,2011,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
5273.73,29/05/2011,Shipped,2011,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
4872.03,27/04/2011,On Hold,2011,Vintage Cars,Gifts4AllAges.com,USA,NA,Medium
4556.99,30/06/2011,Shipped,2011,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
8257,04/06/2011,Shipped,2011,Classic Cars,Motor Mint Distributors Inc.,USA,NA,Large
8209.44,19/06/2011,Shipped,2011,Classic Cars,"La Corne D'abondance, Co.",France,EMEA,Large
3598.5,15/06/2011,Shipped,2011,Classic Cars,Marseille Mini Autos,France,EMEA,Medium
3837.24,28/06/2011,Shipped,2011,Classic Cars,Muscle Machine Inc,USA,NA,Medium
8331.61,01/04/2011,Shipped,2011,Classic Cars,Alpha Cognac,France,EMEA,Large
4836.5,25/04/2011,Shipped,2011,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
5418.88,02/01/2011,Shipped,2011,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
3734.01,02/07/2011,Shipped,2011,Classic Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
3996.4,01/01/2011,Shipped,2011,Classic Cars,"Men 'R' US Retailers, Ltd.",USA,NA,Medium
8754.69,25/04/2011,Shipped,2011,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Large
5481.45,04/04/2011,Shipped,2011,Classic Cars,Quebec Home Shopping Network,Canada,NA,Medium
4419.89,09/05/2011,Shipped,2011,Classic Cars,"Stylish Desk Decors, Co.",UK,EMEA,Medium
6324.75,27/07/2011,Shipped,2011,Classic Cars,Herkku Gifts,Norway,EMEA,Medium
4409.72,27/06/2011,Shipped,2011,Classic Cars,"Iberia Gift Imports, Corp.",Spain,EMEA,Medium
3918.46,30/06/2011,Shipped,2011,Classic Cars,Online Diecast Creations Co.,USA,NA,Medium
7620.5,26/02/2011,Shipped,2011,Classic Cars,Mini Classics,USA,NA,Large
8291.04,12/03/2011,Shipped,2011,Classic Cars,Euro Shopping Channel,Spain,EMEA,Large
3937.25,10/07/2011,Shipped,2011,Classic Cars,Diecast Collectables,USA,NA,Medium
5554.4,01/07/2011,Shipped,2011,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
6407.86,14/05/2011,Shipped,2011,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
4172.52,10/04/2011,Shipped,2011,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
7083.37,22/07/2011,Shipped,2011,Classic Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Large
7132.68,14/04/2011,Shipped,2011,Classic Cars,Euro Shopping Channel,Spain,EMEA,Large
6773.6,29/07/2011,Cancelled,2011,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
3657.69,22/08/2011,Shipped,2011,Classic Cars,Handji Gifts& Co,Singapore,APAC,Medium
4812.55,18/08/2011,Shipped,2011,Classic Cars,L'ordine Souveniers,Italy,EMEA,Medium
3928.6,01/09/2011,Shipped,2011,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
6401.22,01/05/2011,Shipped,2011,Classic Cars,Signal Gift Stores,USA,NA,Medium
4191.25,04/09/2011,Shipped,2011,Classic Cars,Diecast Classics Inc.,USA,NA,Medium
5852.52,03/09/2011,Shipped,2011,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
2844.87,28/10/2011,Shipped,2011,Classic Cars,Land of Toys Inc.,USA,NA,Small
4011.66,11/10/2011,Shipped,2011,Classic Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Medium
7455.87,15/07/2011,Shipped,2011,Classic Cars,Marta's Replicas Co.,USA,NA,Large
8940.96,01/05/2011,Shipped,2011,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Large
4572.25,06/09/2011,Shipped,2011,Classic Cars,Canadian Gift Exchange Network,Canada,NA,Medium
5700.09,11/10/2011,Shipped,2011,Classic Cars,FunGiftIdeas.com,USA,NA,Medium
3155.49,25/10/2011,Shipped,2011,Classic Cars,Vitachrome Inc.,USA,NA,Medium
4170.69,04/11/2011,Shipped,2011,Classic Cars,Motor Mint Distributors Inc.,USA,NA,Medium
2878.8,05/11/2011,On Hold,2011,Classic Cars,"Volvo Model Replicas, Co",Sweden,EMEA,Small
5029.5,02/09/2011,Shipped,2011,Classic Cars,"Australian Collectors, Co.",Australia,APAC,Medium
7396.8,04/08/2011,Shipped,2011,Classic Cars,Muscle Machine Inc,USA,NA,Large
2991.68,27/07/2011,Shipped,2011,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
6275.72,10/08/2011,Shipped,2011,Classic Cars,Royale Belge,Belgium,EMEA,Medium
1534.95,26/09/2011,Shipped,2011,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
7264.53,22/09/2011,Shipped,2011,Classic Cars,"Toys of Finland, Co.",Finland,EMEA,Large
6869.05,20/09/2011,Shipped,2011,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
3353.02,06/09/2011,Shipped,2011,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
8289.05,23/08/2011,Shipped,2011,Classic Cars,Mini Caravy,France,EMEA,Large
11887.8,26/08/2011,Shipped,2011,Classic Cars,Euro Shopping Channel,Spain,EMEA,Large
5926.9,26/08/2011,Shipped,2011,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
3793.16,13/08/2011,In Process,2011,Classic Cars,La Rochelle Gifts,France,EMEA,Medium
4330.1,27/10/2011,Shipped,2011,Trains,Danish Wholesale Imports,Denmark,EMEA,Medium
2011.8,19/10/2011,Shipped,2011,Trains,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
4837.18,07/07/2011,Shipped,2011,Trains,Euro Shopping Channel,Spain,EMEA,Medium
2151.82,21/08/2011,Shipped,2011,Trains,Mini Gifts Distributors Ltd.,USA,NA,Small
2573.46,30/09/2011,Shipped,2011,Trains,Euro Shopping Channel,Spain,EMEA,Small
5344.5,03/08/2011,Shipped,2011,Trains,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
3070.52,05/12/2011,Shipped,2011,Trains,CAF Imports,Spain,EMEA,Medium
3952.83,23/05/2011,Shipped,2011,Trains,Mini Creations Ltd.,USA,NA,Medium
3564.75,27/11/2011,Shipped,2011,Trains,Super Scale Inc.,USA,NA,Medium
5614.56,15/10/2011,Shipped,2011,Trains,"Saveley & Henriot, Co.",France,EMEA,Medium
1855.41,18/08/2011,Shipped,2011,Trains,Petit Auto,Belgium,EMEA,Small
4598.4,25/12/2011,Shipped,2011,Trains,giftsbymail.co.uk,UK,EMEA,Medium
5082.42,08/12/2011,Cancelled,2011,Trains,Land of Toys Inc.,USA,NA,Medium
5450.59,15/12/2011,Shipped,2011,Trains,Petit Auto,Belgium,EMEA,Medium
4174.92,30/11/2011,Shipped,2011,Trains,Mini Gifts Distributors Ltd.,USA,NA,Medium
2418.24,01/09/2011,Shipped,2011,Trains,Amica Models & Co.,Italy,EMEA,Small
3670.4,05/12/2011,Shipped,2011,Trains,"AV Stores, Co.",UK,EMEA,Medium
2481.7,06/12/2011,Shipped,2011,Trains,Heintze Collectables,Denmark,EMEA,Small
3807.68,03/08/2011,Shipped,2011,Trains,"Volvo Model Replicas, Co",Sweden,EMEA,Medium
2230.41,30/09/2011,Shipped,2011,Trains,"La Corne D'abondance, Co.",France,EMEA,Small
3814.64,02/10/2011,Shipped,2011,Trains,Euro Shopping Channel,Spain,EMEA,Medium
2117.75,20/12/2011,Shipped,2011,Trains,"Tokyo Collectables, Ltd",Japan,Japan,Small
3340.48,31/12/2011,Shipped,2011,Trains,Euro Shopping Channel,Spain,EMEA,Medium
2154,16/12/2011,Shipped,2011,Trains,Mini Gifts Distributors Ltd.,USA,NA,Small
5808.48,01/08/2011,On Hold,2011,Trains,Gifts4AllAges.com,USA,NA,Medium
1777.1,02/11/2011,Shipped,2011,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Small
1536.57,24/11/2011,Shipped,2011,Classic Cars,Marseille Mini Autos,France,EMEA,Small
3510,01/09/2011,Shipped,2011,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
3097.44,16/12/2011,Shipped,2011,Classic Cars,Collectables For Less Inc.,USA,NA,Medium
1705.41,29/12/2011,Shipped,2011,Classic Cars,Corporate Gift Ideas Co.,USA,NA,Small
2264.32,25/12/2011,Shipped,2011,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
2484.6,23/11/2011,Shipped,2011,Classic Cars,Herkku Gifts,Norway,EMEA,Small
3415.68,09/11/2011,Shipped,2011,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
2839.32,09/09/2011,Shipped,2011,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
2730,26/07/2011,Shipped,2011,Classic Cars,Auto Canal Petit,France,EMEA,Small
3540.53,18/07/2011,Shipped,2011,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
2999.97,24/11/2011,Shipped,2011,Classic Cars,Danish Wholesale Imports,Denmark,EMEA,Small
1527.8,05/08/2011,Shipped,2011,Classic Cars,Auto Canal Petit,France,EMEA,Small
3907.8,01/01/2011,Shipped,2011,Classic Cars,"Australian Collectables, Ltd",Australia,APAC,Medium
